"config_num","exposure_mode","flash_mode","color_mode","width","height","whitebalance_mode","zoom","power","energy","radio","duration","quality"
"12476","center","red_eye_reduce","RGB","1280","960","tungsten","40","1624.805089","16.4022404","wifi","50.723","16.7718"
"12477","center","red_eye_reduce","RGB","1280","960","tungsten","48","1642.588955","14.9369398","wifi","45.546","13.8392"
"12478","center","red_eye_reduce","RGB","1280","960","tungsten","56","1616.733501","14.420142","wifi","44.654","13.8549"
"12479","center","red_eye_reduce","RGB","1280","960","tungsten","64","1616.687708","13.949207","wifi","43.162","14.8932"
"12480","center","red_eye_reduce","RGB","1280","960","tungsten","72","1621.659629","13.491679","wifi","41.66","16.6937"
"12481","center","red_eye_reduce","RGB","1280","960","auto","0","1625.914034","18.2385818","wifi","56.231","18.1853"
"12482","center","red_eye_reduce","RGB","1280","960","auto","8","1626.805541","17.99007","wifi","55.34","12.6657"
"12483","center","red_eye_reduce","RGB","1280","960","auto","16","1633.606805","17.6317924","wifi","54.108","11.732"
"12484","center","red_eye_reduce","RGB","1280","960","auto","24","1644.231472","16.9802704","wifi","51.664","13.5648"
"12485","center","red_eye_reduce","RGB","1280","960","auto","32","1643.293267","16.3245332","wifi","49.682","15.8644"
"12486","center","red_eye_reduce","RGB","1280","960","auto","40","1641.896799","15.6109526","wifi","47.609","20.7281"
"12487","center","red_eye_reduce","RGB","1280","960","auto","48","1644.991666","14.9140582","wifi","45.435","15.9725"
"12488","center","red_eye_reduce","RGB","1280","960","auto","56","1615.274602","15.5615804","wifi","48.25","14.8141"
"12489","center","red_eye_reduce","RGB","1280","960","auto","64","1616.386365","13.8237078","wifi","42.831","16.0983"
"12490","center","red_eye_reduce","RGB","1280","960","auto","72","1715.782971","14.6654926","wifi","42.771","18.3693"
"12491","center","red_eye_reduce","RGB","1280","960","cloudy","0","1665.686624","19.175658","wifi","57.613","14.3292"
"12492","center","red_eye_reduce","RGB","1280","960","cloudy","8","1635.554064","18.1931992","wifi","55.64","11.4535"
"12493","center","red_eye_reduce","RGB","1280","960","cloudy","16","1626.426913","17.4413562","wifi","53.637","10.5089"
"12494","center","red_eye_reduce","RGB","1280","960","cloudy","24","1645.66358","16.9418226","wifi","51.584","12.4129"
"12495","center","red_eye_reduce","RGB","1280","960","cloudy","32","1626.213357","16.0342322","wifi","49.371","13.775"
"12496","center","red_eye_reduce","RGB","1280","960","cloudy","40","1644.09094","15.6400286","wifi","47.639","15.8743"
"12497","center","red_eye_reduce","RGB","1280","960","cloudy","48","1625.837523","14.6883912","wifi","45.245","14.0287"
"12498","center","red_eye_reduce","RGB","1280","960","cloudy","56","1613.125345","14.300688","wifi","44.394","13.8273"
"12499","center","red_eye_reduce","RGB","1280","960","cloudy","64","1626.71973","14.0078122","wifi","43.172","14.6885"
"12500","center","red_eye_reduce","RGB","1280","960","cloudy","72","1605.107332","13.4047234","wifi","41.8","15.041"
"12501","backlight","red_eye_reduce","RGB","1280","960","daylight","0","1617.257309","18.3311792","wifi","56.662","18.6968"
"12502","backlight","red_eye_reduce","RGB","1280","960","daylight","8","1624.301129","17.9743704","wifi","55.32","12.9391"
"12503","backlight","red_eye_reduce","RGB","1280","960","daylight","16","1633.50422","17.648646","wifi","54.138","12.0954"
"12504","backlight","red_eye_reduce","RGB","1280","960","daylight","24","1633.846916","16.9359606","wifi","51.874","13.2874"
"12505","backlight","red_eye_reduce","RGB","1280","960","daylight","32","1638.549527","17.391089","wifi","53.126","15.5542"
"12506","backlight","red_eye_reduce","RGB","1280","960","daylight","40","1642.274594","15.8093832","wifi","48.189","19.564"
"12507","backlight","red_eye_reduce","RGB","1280","960","daylight","48","1665.402805","14.8091774","wifi","44.524","15.6329"
"12508","backlight","red_eye_reduce","RGB","1280","960","daylight","56","1623.782523","14.5627258","wifi","44.955","13.9661"
"12509","backlight","red_eye_reduce","RGB","1280","960","daylight","64","1617.302703","13.9872402","wifi","43.302","15.0274"
"12510","backlight","red_eye_reduce","RGB","1280","960","daylight","72","1631.763808","13.8119148","wifi","42.391","16.1116"
"12511","backlight","red_eye_reduce","RGB","1280","960","fluorescent","0","1626.804146","18.2476318","wifi","56.14","21.7281"
"12512","backlight","red_eye_reduce","RGB","1280","960","fluorescent","8","1623.932629","17.8373316","wifi","55.099","13.645"
"12513","backlight","red_eye_reduce","RGB","1280","960","fluorescent","16","1635.787163","17.52588","wifi","53.697","12.475"
"12514","backlight","red_eye_reduce","RGB","1280","960","fluorescent","24","1708.26479","17.5166698","wifi","51.214","13.0244"
"12515","backlight","red_eye_reduce","RGB","1280","960","fluorescent","32","1670.951098","16.4420332","wifi","49.301","15.3035"
"12516","backlight","red_eye_reduce","RGB","1280","960","fluorescent","40","1630.201079","15.3471682","wifi","47.108","19.3612"
"12517","backlight","red_eye_reduce","RGB","1280","960","fluorescent","48","1647.304126","15.0454344","wifi","45.736","15.2647"
"12518","backlight","red_eye_reduce","RGB","1280","960","fluorescent","56","1637.567515","14.5500308","wifi","44.494","14.0447"
"12519","backlight","red_eye_reduce","RGB","1280","960","fluorescent","64","1642.306434","14.2662238","wifi","43.553","15.2638"
"12520","backlight","red_eye_reduce","RGB","1280","960","fluorescent","72","1621.411969","13.4273868","wifi","41.419","16.0254"
"12521","backlight","red_eye_reduce","RGB","1280","960","tungsten","0","1625.727566","18.5831382","wifi","57.212","18.8004"
"12522","backlight","red_eye_reduce","RGB","1280","960","tungsten","8","1633.716965","18.0390412","wifi","55.289","12.9664"
"12523","backlight","red_eye_reduce","RGB","1280","960","tungsten","16","1633.313808","17.4204414","wifi","53.376","12.319"
"12524","backlight","red_eye_reduce","RGB","1280","960","tungsten","24","1625.204293","17.6392388","wifi","54.378","11.9865"
"12525","backlight","red_eye_reduce","RGB","1280","960","tungsten","32","1624.536765","16.0941378","wifi","49.601","13.6692"
"12526","backlight","red_eye_reduce","RGB","1280","960","tungsten","40","1634.772563","15.5047866","wifi","47.499","16.2045"
"12527","backlight","red_eye_reduce","RGB","1280","960","tungsten","48","1636.190403","14.9302972","wifi","45.705","13.5164"
"12528","backlight","red_eye_reduce","RGB","1280","960","tungsten","56","1620.170976","14.3966142","wifi","44.504","12.9094"
"12529","backlight","red_eye_reduce","RGB","1280","960","tungsten","64","1619.482827","13.9813838","wifi","43.252","12.6952"
"12530","backlight","red_eye_reduce","RGB","1280","960","tungsten","72","1618.634946","13.4939996","wifi","41.8","14.4306"
"12531","backlight","red_eye_reduce","RGB","1280","960","auto","0","1624.898325","18.3734052","wifi","56.591","18.1665"
"12532","backlight","red_eye_reduce","RGB","1280","960","auto","8","1630.279042","18.1059352","wifi","55.58","12.6726"
"12533","backlight","red_eye_reduce","RGB","1280","960","auto","16","1632.877487","17.6214748","wifi","54.008","12.223"
"12534","backlight","red_eye_reduce","RGB","1280","960","auto","24","1630.119249","16.8296852","wifi","51.694","13.2943"
"12535","backlight","red_eye_reduce","RGB","1280","960","auto","32","1635.557266","16.1644052","wifi","49.482","15.5586"
"12536","backlight","red_eye_reduce","RGB","1280","960","auto","40","1642.143197","15.6798686","wifi","47.748","19.5404"
"12537","backlight","red_eye_reduce","RGB","1280","960","auto","48","1631.475871","14.7614006","wifi","45.215","15.6153"
"12538","backlight","red_eye_reduce","RGB","1280","960","auto","56","1662.43798","15.3310382","wifi","46.186","13.5863"
"12539","backlight","red_eye_reduce","RGB","1280","960","auto","64","1695.315171","14.6725996","wifi","43.373","15.0404"
"12540","backlight","red_eye_reduce","RGB","1280","960","auto","72","1629.635177","13.5333126","wifi","41.63","15.4497"
"12541","backlight","red_eye_reduce","RGB","1280","960","cloudy","0","1613.878532","18.2694452","wifi","56.661","14.3938"
"12542","backlight","red_eye_reduce","RGB","1280","960","cloudy","8","1632.587069","18.3651424","wifi","56.381","11.4257"
"12543","backlight","red_eye_reduce","RGB","1280","960","cloudy","16","1631.855134","17.557741","wifi","53.797","10.9833"
"12544","backlight","red_eye_reduce","RGB","1280","960","cloudy","24","1624.465915","16.7237714","wifi","51.545","12.501"
"12545","backlight","red_eye_reduce","RGB","1280","960","cloudy","32","1627.657499","16.0861266","wifi","49.561","13.9236"
"12546","backlight","red_eye_reduce","RGB","1280","960","cloudy","40","1622.935039","15.4770194","wifi","47.729","16.1007"
"12547","backlight","red_eye_reduce","RGB","1280","960","cloudy","48","1632.296984","14.7573","wifi","45.305","14.1867"
"12548","backlight","red_eye_reduce","RGB","1280","960","cloudy","56","1620.701931","14.5910396","wifi","45.025","13.1722"
"12549","backlight","red_eye_reduce","RGB","1280","960","cloudy","64","1624.977632","13.9949184","wifi","43.243","13.6862"
"12550","backlight","red_eye_reduce","RGB","1280","960","cloudy","72","1610.884058","13.59562","wifi","42.25","14.3931"
"12551","night","red_eye_reduce","RGB","1280","960","daylight","0","1588.207284","19.7101624","wifi","62.16","18.016"
"12552","night","red_eye_reduce","RGB","1280","960","daylight","8","1580.628572","19.2117522","wifi","60.888","12.963"
"12553","night","red_eye_reduce","RGB","1280","960","daylight","16","1583.633537","18.5844808","wifi","58.794","11.9754"
"12554","night","red_eye_reduce","RGB","1280","960","daylight","24","1588.547143","18.057694","wifi","57.293","13.4969"
"12555","night","red_eye_reduce","RGB","1280","960","daylight","32","1592.623386","17.5690046","wifi","55.229","15.6604"
"12556","night","red_eye_reduce","RGB","1280","960","daylight","40","1576.188301","16.9145678","wifi","53.617","19.9491"
"12557","night","red_eye_reduce","RGB","1280","960","daylight","48","1594.478213","16.4519486","wifi","51.644","15.7419"
"12558","night","red_eye_reduce","RGB","1280","960","daylight","56","1588.414986","16.109477","wifi","50.903","14.9786"
"12559","night","red_eye_reduce","RGB","1280","960","daylight","64","1579.040463","15.3398266","wifi","48.66","16.3746"
"12560","night","red_eye_reduce","RGB","1280","960","daylight","72","1582.005269","15.0607692","wifi","47.649","17.317"
"12561","night","red_eye_reduce","RGB","1280","960","fluorescent","0","1588.734523","19.6896894","wifi","62.059","20.2533"
"12562","night","red_eye_reduce","RGB","1280","960","fluorescent","8","1671.38582","20.1269498","wifi","60.376","13.5449"
"12563","night","red_eye_reduce","RGB","1280","960","fluorescent","16","1588.210188","18.544797","wifi","58.464","12.3707"
"12564","night","red_eye_reduce","RGB","1280","960","fluorescent","24","1581.077955","18.9816108","wifi","60.066","13.3839"
"12565","night","red_eye_reduce","RGB","1280","960","fluorescent","32","1595.486276","17.5454144","wifi","55.02","15.8505"
"12566","night","red_eye_reduce","RGB","1280","960","fluorescent","40","1573.281246","16.6413154","wifi","52.946","20.5808"
"12567","night","red_eye_reduce","RGB","1280","960","fluorescent","48","1582.778666","16.0387404","wifi","50.733","15.8178"
"12568","night","red_eye_reduce","RGB","1280","960","fluorescent","56","1572.95398","15.7834216","wifi","50.222","15.1104"
"12569","night","red_eye_reduce","RGB","1280","960","fluorescent","64","1567.179764","15.1892084","wifi","48.51","16.6465"
"12570","night","red_eye_reduce","RGB","1280","960","fluorescent","72","1587.769508","14.8770934","wifi","46.908","18.5924"
"12571","night","red_eye_reduce","RGB","1280","960","tungsten","0","1582.057971","19.587298","wifi","61.969","17.7977"
"12572","night","red_eye_reduce","RGB","1280","960","tungsten","8","1582.142769","19.0462328","wifi","60.217","12.9947"
"12573","night","red_eye_reduce","RGB","1280","960","tungsten","16","1581.133576","18.7705226","wifi","59.445","12.1243"
"12574","night","red_eye_reduce","RGB","1280","960","tungsten","24","1593.379603","18.2684732","wifi","57.433","12.408"
"12575","night","red_eye_reduce","RGB","1280","960","tungsten","32","1582.855374","17.2529354","wifi","54.519","14.1858"
"12576","night","red_eye_reduce","RGB","1280","960","tungsten","40","1587.00261","16.6710158","wifi","52.595","17.2536"
"12577","night","red_eye_reduce","RGB","1280","960","tungsten","48","1581.062438","15.8861072","wifi","50.273","14.1089"
"12578","night","red_eye_reduce","RGB","1280","960","tungsten","56","1603.970291","15.4961798","wifi","48.329","14.2517"
"12579","night","red_eye_reduce","RGB","1280","960","tungsten","64","1577.360265","15.1571472","wifi","48.12","15.3868"
"12580","night","red_eye_reduce","RGB","1280","960","tungsten","72","1597.786195","14.6994148","wifi","45.987","16.013"
"12581","night","red_eye_reduce","RGB","1280","960","auto","0","1583.321475","20.4645846","wifi","64.723","17.165"
"12582","night","red_eye_reduce","RGB","1280","960","auto","8","1588.401918","19.30402","wifi","60.877","12.6812"
"12583","night","red_eye_reduce","RGB","1280","960","auto","16","1603.143001","19.0014768","wifi","59.325","11.9993"
"12584","night","red_eye_reduce","RGB","1280","960","auto","24","1625.691666","18.3093764","wifi","56.381","13.5026"
"12585","night","red_eye_reduce","RGB","1280","960","auto","32","1581.254448","17.2991874","wifi","54.769","15.6593"
"12586","night","red_eye_reduce","RGB","1280","960","auto","40","1591.329794","16.7330328","wifi","52.616","19.9582"
"12587","night","red_eye_reduce","RGB","1280","960","auto","48","1588.554389","16.0718056","wifi","50.342","15.7592"
"12588","night","red_eye_reduce","RGB","1280","960","auto","56","1582.76288","15.7353988","wifi","49.742","14.9863"
"12589","night","red_eye_reduce","RGB","1280","960","auto","64","1581.826825","15.1714114","wifi","48.049","16.3826"
"12590","night","red_eye_reduce","RGB","1280","960","auto","72","1575.122263","14.7316044","wifi","46.828","17.2245"
"12591","night","red_eye_reduce","RGB","1280","960","cloudy","0","1573.336427","19.5308058","wifi","61.939","14.0245"
"12592","night","red_eye_reduce","RGB","1280","960","cloudy","8","1575.730557","19.0953326","wifi","60.677","11.4605"
"12593","night","red_eye_reduce","RGB","1280","960","cloudy","16","1592.200281","18.7873874","wifi","58.935","10.5699"
"12594","night","red_eye_reduce","RGB","1280","960","cloudy","24","1586.927713","17.978683","wifi","56.612","12.405"
"12595","night","red_eye_reduce","RGB","1280","960","cloudy","32","1587.89721","17.3896278","wifi","54.809","13.9632"
"12596","night","red_eye_reduce","RGB","1280","960","cloudy","40","1587.83591","16.7348704","wifi","52.766","16.077"
"12597","night","red_eye_reduce","RGB","1280","960","cloudy","48","1597.718392","16.1317976","wifi","50.703","14.2369"
"12598","night","red_eye_reduce","RGB","1280","960","cloudy","56","1576.867799","15.7823472","wifi","50.102","13.7949"
"12599","night","red_eye_reduce","RGB","1280","960","cloudy","64","1589.338453","15.644513","wifi","49.281","14.7219"
"12600","night","red_eye_reduce","RGB","1280","960","cloudy","72","1586.182647","14.849967","wifi","46.938","14.9798"
"12601","auto","forced","RGB","1280","960","daylight","0","1617.552623","17.7604438","wifi","54.919","18.7038"
"12602","auto","forced","RGB","1280","960","daylight","8","1618.796894","17.4761852","wifi","54.068","12.947"
"12603","auto","forced","RGB","1280","960","daylight","16","1627.122593","17.1807868","wifi","52.906","11.8266"
"12604","auto","forced","RGB","1280","960","daylight","24","1628.721844","16.5199712","wifi","50.783","13.5586"
"12605","auto","forced","RGB","1280","960","daylight","32","1633.833402","15.9341792","wifi","48.85","15.8438"
"12606","auto","forced","RGB","1280","960","daylight","40","1682.753241","15.6971896","wifi","46.717","20.6524"
"12607","auto","forced","RGB","1280","960","daylight","48","1690.553212","15.1017104","wifi","44.774","15.9708"
"12608","auto","forced","RGB","1280","960","daylight","56","1617.067779","14.1527534","wifi","43.833","14.753"
"12609","auto","forced","RGB","1280","960","daylight","64","1623.400688","13.790808","wifi","42.501","17.0624"
"12610","auto","forced","RGB","1280","960","daylight","72","1611.969459","13.2810564","wifi","41.279","18.298"
"12611","auto","forced","RGB","1280","960","fluorescent","0","1617.306654","17.603761","wifi","54.418","21.7893"
"12612","auto","forced","RGB","1280","960","fluorescent","8","1618.177029","17.301839","wifi","53.507","13.5308"
"12613","auto","forced","RGB","1280","960","fluorescent","16","1628.163069","16.9035128","wifi","52.015","12.3167"
"12614","auto","forced","RGB","1280","960","fluorescent","24","1633.713396","16.2277558","wifi","49.791","13.612"
"12615","auto","forced","RGB","1280","960","fluorescent","32","1637.419305","15.6207108","wifi","47.718","15.6699"
"12616","auto","forced","RGB","1280","960","fluorescent","40","1630.23091","15.1792434","wifi","46.617","20.4395"
"12617","auto","forced","RGB","1280","960","fluorescent","48","1632.351942","14.3178468","wifi","43.973","15.6227"
"12618","auto","forced","RGB","1280","960","fluorescent","56","1612.832459","13.833277","wifi","42.942","15.0736"
"12619","auto","forced","RGB","1280","960","fluorescent","64","1611.049622","13.470318","wifi","41.8","16.6405"
"12620","auto","forced","RGB","1280","960","fluorescent","72","1611.922234","13.131348","wifi","40.839","18.8117"
"12621","auto","forced","RGB","1280","960","tungsten","0","1619.349884","17.9097186","wifi","55.38","18.8811"
"12622","auto","forced","RGB","1280","960","tungsten","8","1610.098825","17.4475896","wifi","54.328","13.0072"
"12623","auto","forced","RGB","1280","960","tungsten","16","1623.148927","17.1294968","wifi","52.836","12.0742"
"12624","auto","forced","RGB","1280","960","tungsten","24","1667.348007","16.5622046","wifi","49.781","12.4078"
"12625","auto","forced","RGB","1280","960","tungsten","32","1663.031842","15.814185","wifi","47.518","13.9508"
"12626","auto","forced","RGB","1280","960","tungsten","40","1618.522593","14.975832","wifi","46.217","17.223"
"12627","auto","forced","RGB","1280","960","tungsten","48","1628.426858","15.6719104","wifi","48.129","13.876"
"12628","auto","forced","RGB","1280","960","tungsten","56","1619.244275","14.0921262","wifi","43.583","13.8036"
"12629","auto","forced","RGB","1280","960","tungsten","64","1618.967008","13.627224","wifi","42.15","14.9071"
"12630","auto","forced","RGB","1280","960","tungsten","72","1609.166516","13.1247144","wifi","40.828","16.7681"
"12631","auto","forced","RGB","1280","960","auto","0","1641.161518","18.0703916","wifi","55.049","18.2257"
"12632","auto","forced","RGB","1280","960","auto","8","1700.079131","18.501196","wifi","54.538","12.6673"
"12633","auto","forced","RGB","1280","960","auto","16","1627.253331","17.2164732","wifi","52.936","11.7814"
"12634","auto","forced","RGB","1280","960","auto","24","1621.180114","17.2046028","wifi","53.096","13.5597"
"12635","auto","forced","RGB","1280","960","auto","32","1620.141183","15.6311212","wifi","48.27","15.8421"
"12636","auto","forced","RGB","1280","960","auto","40","1633.842199","15.1427188","wifi","46.397","20.6537"
"12637","auto","forced","RGB","1280","960","auto","48","1625.495045","14.4463426","wifi","44.524","15.954"
"12638","auto","forced","RGB","1280","960","auto","56","1618.10835","14.031562","wifi","43.402","14.7863"
"12639","auto","forced","RGB","1280","960","auto","64","1627.879838","13.7375634","wifi","42.251","17.1004"
"12640","auto","forced","RGB","1280","960","auto","72","1611.472089","13.1524126","wifi","40.889","18.3353"
"12641","auto","forced","RGB","1280","960","cloudy","0","1619.204401","17.755066","wifi","54.829","14.3802"
"12642","auto","forced","RGB","1280","960","cloudy","8","1626.503409","17.4530052","wifi","53.748","11.4183"
"12643","auto","forced","RGB","1280","960","cloudy","16","1630.485449","16.882655","wifi","51.834","10.497"
"12644","auto","forced","RGB","1280","960","cloudy","24","1630.716216","16.1494264","wifi","49.602","12.36"
"12645","auto","forced","RGB","1280","960","cloudy","32","1629.331061","15.6193286","wifi","48.009","13.8145"
"12646","auto","forced","RGB","1280","960","cloudy","40","1631.865329","15.1854928","wifi","46.577","15.8765"
"12647","auto","forced","RGB","1280","960","cloudy","48","1633.229002","14.4036608","wifi","44.344","14.02"
"12648","auto","forced","RGB","1280","960","cloudy","56","1622.458642","14.106213","wifi","43.523","13.7585"
"12649","auto","forced","RGB","1280","960","cloudy","64","1617.663606","13.6144984","wifi","42.09","14.6846"
"12650","auto","forced","RGB","1280","960","cloudy","72","1619.25195","13.2067462","wifi","40.879","15.0144"
"12651","center","forced","RGB","1280","960","daylight","0","1615.73953","17.556332","wifi","54.389","18.7552"
"12652","center","forced","RGB","1280","960","daylight","8","1614.934353","17.4823852","wifi","54.188","12.9455"
"12653","center","forced","RGB","1280","960","daylight","16","1625.612076","17.1177086","wifi","52.696","11.8209"
"12654","center","forced","RGB","1280","960","daylight","24","1639.451402","16.5146954","wifi","50.452","13.5502"
"12655","center","forced","RGB","1280","960","daylight","32","1630.37151","15.8935188","wifi","48.781","15.8497"
"12656","center","forced","RGB","1280","960","daylight","40","1676.651781","15.9766378","wifi","47.708","20.6953"
"12657","center","forced","RGB","1280","960","daylight","48","1702.076298","16.4241566","wifi","48.259","15.9553"
"12658","center","forced","RGB","1280","960","daylight","56","1621.685517","14.2422194","wifi","43.983","14.747"
"12659","center","forced","RGB","1280","960","daylight","64","1623.618087","13.7109934","wifi","42.271","17.0615"
"12660","center","forced","RGB","1280","960","daylight","72","1627.536178","13.4485884","wifi","41.41","18.3775"
"12661","center","forced","RGB","1280","960","fluorescent","0","1616.238077","17.7385318","wifi","54.939","21.7877"
"12662","center","forced","RGB","1280","960","fluorescent","8","1620.071141","17.42963","wifi","53.878","13.5215"
"12663","center","forced","RGB","1280","960","fluorescent","16","1626.408023","17.0733212","wifi","52.535","12.3309"
"12664","center","forced","RGB","1280","960","fluorescent","24","1623.425206","16.2161676","wifi","50.032","13.2709"
"12665","center","forced","RGB","1280","960","fluorescent","32","1623.60182","15.6104066","wifi","48.149","15.6707"
"12666","center","forced","RGB","1280","960","fluorescent","40","1618.71535","14.785849","wifi","45.676","20.4684"
"12667","center","forced","RGB","1280","960","fluorescent","48","1634.413446","14.453172","wifi","44.334","15.6303"
"12668","center","forced","RGB","1280","960","fluorescent","56","1624.199739","14.036325","wifi","43.272","15.0969"
"12669","center","forced","RGB","1280","960","fluorescent","64","1617.52514","13.483434","wifi","41.76","16.6419"
"12670","center","forced","RGB","1280","960","fluorescent","72","1606.732709","13.1271094","wifi","40.899","18.8675"
"12671","center","forced","RGB","1280","960","tungsten","0","1612.294627","17.8653012","wifi","55.48","18.9107"
"12672","center","forced","RGB","1280","960","tungsten","8","1621.145765","17.621971","wifi","54.408","12.9802"
"12673","center","forced","RGB","1280","960","tungsten","16","1632.410683","17.1249814","wifi","52.526","12.0823"
"12674","center","forced","RGB","1280","960","tungsten","24","1631.184597","16.2447946","wifi","49.872","12.4396"
"12675","center","forced","RGB","1280","960","tungsten","32","1627.737068","16.1107906","wifi","49.561","13.9778"
"12676","center","forced","RGB","1280","960","tungsten","40","1633.499232","15.2860844","wifi","46.788","17.2338"
"12677","center","forced","RGB","1280","960","tungsten","48","1623.400546","14.3077884","wifi","44.143","14.1139"
"12678","center","forced","RGB","1280","960","tungsten","56","1613.900594","13.9928724","wifi","43.473","13.8445"
"12679","center","forced","RGB","1280","960","tungsten","64","1615.230118","13.606404","wifi","42.171","14.9034"
"12680","center","forced","RGB","1280","960","tungsten","72","1619.574941","13.2242424","wifi","40.829","16.7265"
"12681","center","forced","RGB","1280","960","auto","0","1635.827326","17.9610452","wifi","54.939","18.2895"
"12682","center","forced","RGB","1280","960","auto","8","1702.868481","18.579194","wifi","54.649","12.6903"
"12683","center","forced","RGB","1280","960","auto","16","1622.400518","17.1239144","wifi","52.856","11.7554"
"12684","center","forced","RGB","1280","960","auto","24","1628.807963","16.3474568","wifi","50.302","13.5562"
"12685","center","forced","RGB","1280","960","auto","32","1627.071881","15.786674","wifi","48.38","15.8521"
"12686","center","forced","RGB","1280","960","auto","40","1624.133167","15.31501","wifi","47.228","20.6696"
"12687","center","forced","RGB","1280","960","auto","48","1634.709121","14.4878248","wifi","44.424","15.9928"
"12688","center","forced","RGB","1280","960","auto","56","1619.03454","14.0615652","wifi","43.462","14.7549"
"12689","center","forced","RGB","1280","960","auto","64","1623.241191","13.633004","wifi","42.01","17.0505"
"12690","center","forced","RGB","1280","960","auto","72","1609.991543","13.135047","wifi","40.969","18.3516"
"12691","center","forced","RGB","1280","960","cloudy","0","1622.445549","17.769124","wifi","54.829","14.3351"
"12692","center","forced","RGB","1280","960","cloudy","8","1624.40678","17.3852684","wifi","53.617","11.4389"
"12693","center","forced","RGB","1280","960","cloudy","16","1636.143642","17.5113264","wifi","53.567","10.5012"
"12694","center","forced","RGB","1280","960","cloudy","24","1635.135313","16.3281522","wifi","49.992","12.3621"
"12695","center","forced","RGB","1280","960","cloudy","32","1622.461705","15.5401746","wifi","47.638","13.8077"
"12696","center","forced","RGB","1280","960","cloudy","40","1637.578369","15.2857764","wifi","46.697","15.8156"
"12697","center","forced","RGB","1280","960","cloudy","48","1640.472435","14.6075574","wifi","44.143","14.0063"
"12698","center","forced","RGB","1280","960","cloudy","56","1627.229262","14.2351278","wifi","43.793","13.7606"
"12699","center","forced","RGB","1280","960","cloudy","64","1616.882325","13.6049538","wifi","42.111","14.6945"
"12700","center","forced","RGB","1280","960","cloudy","72","1614.547262","13.2262482","wifi","41.049","15.0358"
"12701","backlight","forced","RGB","1280","960","daylight","0","1621.136315","17.997612","wifi","55.55","18.6906"
"12702","backlight","forced","RGB","1280","960","daylight","8","1627.024581","17.7703072","wifi","54.679","12.9638"
"12703","backlight","forced","RGB","1280","960","daylight","16","1632.112788","17.2688226","wifi","52.956","12.0825"
"12704","backlight","forced","RGB","1280","960","daylight","24","1631.077264","16.416652","wifi","50.403","13.2799"
"12705","backlight","forced","RGB","1280","960","daylight","32","1638.702925","16.0144926","wifi","48.87","15.5232"
"12706","backlight","forced","RGB","1280","960","daylight","40","1700.682412","16.1675298","wifi","47.569","19.4542"
"12707","backlight","forced","RGB","1280","960","daylight","48","1713.939987","15.474736","wifi","45.295","15.601"
"12708","backlight","forced","RGB","1280","960","daylight","56","1613.188443","14.1172748","wifi","43.743","13.9274"
"12709","backlight","forced","RGB","1280","960","daylight","64","1620.147011","13.692527","wifi","42.331","15.0014"
"12710","backlight","forced","RGB","1280","960","daylight","72","1612.054936","13.2827544","wifi","41.28","16.0566"
"12711","backlight","forced","RGB","1280","960","fluorescent","0","1620.806787","17.9985226","wifi","55.59","21.7546"
"12712","backlight","forced","RGB","1280","960","fluorescent","8","1618.442521","17.5001372","wifi","54.028","13.5376"
"12713","backlight","forced","RGB","1280","960","fluorescent","16","1631.847423","17.0981374","wifi","52.485","12.4764"
"12714","backlight","forced","RGB","1280","960","fluorescent","24","1627.894105","16.2291746","wifi","49.942","12.9985"
"12715","backlight","forced","RGB","1280","960","fluorescent","32","1621.060548","15.5894266","wifi","48.18","15.2929"
"12716","backlight","forced","RGB","1280","960","fluorescent","40","1631.637553","14.9696778","wifi","45.936","19.3179"
"12717","backlight","forced","RGB","1280","960","fluorescent","48","1633.998185","14.4887406","wifi","44.464","15.2307"
"12718","backlight","forced","RGB","1280","960","fluorescent","56","1617.9094","13.8913524","wifi","42.982","13.9589"
"12719","backlight","forced","RGB","1280","960","fluorescent","64","1617.720526","13.5033594","wifi","41.8","14.5975"
"12720","backlight","forced","RGB","1280","960","fluorescent","72","1610.240408","13.1951436","wifi","41.029","16.0023"
"12721","backlight","forced","RGB","1280","960","tungsten","0","1617.583275","18.1062568","wifi","56.021","18.8394"
"12722","backlight","forced","RGB","1280","960","tungsten","8","1629.767435","17.6950556","wifi","54.378","13.0103"
"12723","backlight","forced","RGB","1280","960","tungsten","16","1657.417176","17.035785","wifi","51.414","12.321"
"12724","backlight","forced","RGB","1280","960","tungsten","24","1625.467098","16.4629056","wifi","50.693","11.9735"
"12725","backlight","forced","RGB","1280","960","tungsten","32","1621.010335","15.7196784","wifi","48.62","13.6445"
"12726","backlight","forced","RGB","1280","960","tungsten","40","1621.37956","14.9875808","wifi","46.177","16.1236"
"12727","backlight","forced","RGB","1280","960","tungsten","48","1631.798512","14.4543446","wifi","44.394","13.5385"
"12728","backlight","forced","RGB","1280","960","tungsten","56","1612.333054","13.9978982","wifi","43.422","12.8804"
"12729","backlight","forced","RGB","1280","960","tungsten","64","1615.461818","13.5837942","wifi","42.101","12.6658"
"12730","backlight","forced","RGB","1280","960","tungsten","72","1616.835","13.2721154","wifi","41.099","14.9929"
"12731","backlight","forced","RGB","1280","960","auto","0","1639.972849","18.5505338","wifi","56.582","18.3006"
"12732","backlight","forced","RGB","1280","960","auto","8","1692.445911","18.332349","wifi","54.208","12.6911"
"12733","backlight","forced","RGB","1280","960","auto","16","1630.111364","17.0848982","wifi","52.435","12.2345"
